ID,label,Usage
2103,horse,Public
2104,horse,Public
2109,dog,Public
2111,ship,Public
2112,frog,Public
2114,horse,Public
2117,deer,Public
2118,dog,Public
2119,automobile,Public
2120,horse,Public
2121,dog,Public
2122,bird,Public
2124,deer,Public
2125,frog,Public
2126,dog,Public
2127,bird,Public
2128,cat,Public
2129,ship,Public
2130,truck,Public
2131,cat,Public
2132,deer,Public
2133,cat,Public
2135,frog,Public
2137,bird,Public
2138,cat,Public
2139,bird,Public
2142,cat,Public
2143,airplane,Public
2144,automobile,Public
2145,deer,Public
2146,airplane,Public
2147,frog,Public
2149,dog,Public
2150,automobile,Public
2151,frog,Public
2152,horse,Public
2154,automobile,Public
2155,cat,Public
2156,deer,Public
2158,truck,Public
2159,truck,Public
2160,frog,Public
2161,ship,Public
2162,ship,Public
2163,cat,Public
2164,bird,Public
2165,cat,Public
2166,cat,Public
2168,dog,Public
2171,truck,Public
2172,airplane,Public
2174,automobile,Public
2176,deer,Public
2177,ship,Public
2178,bird,Public
2179,deer,Public
2180,frog,Public
2181,automobile,Public
2183,dog,Public
2184,dog,Public
2185,automobile,Public
2186,automobile,Public
2187,automobile,Public
2188,truck,Public
2189,dog,Public
2191,deer,Public
2192,bird,Public
2194,bird,Public
2195,dog,Public
2196,horse,Public
2200,truck,Public
2201,automobile,Public
2202,horse,Public
2203,bird,Public
2205,automobile,Public
2206,bird,Public
2207,truck,Public
2209,truck,Public
2210,airplane,Public
2211,deer,Public
2212,horse,Public
2215,truck,Public
2216,truck,Public
2217,deer,Public
2219,truck,Public
2220,truck,Public
2222,ship,Public
2223,frog,Public
2224,cat,Public
2225,bird,Public
2226,deer,Public
2227,frog,Public
2228,automobile,Public
2229,horse,Public
2230,ship,Public
2231,bird,Public
2232,dog,Public
2233,ship,Public
2235,deer,Public
2236,deer,Public
2237,dog,Public
2238,bird,Public
2239,deer,Public
2240,frog,Public
2241,dog,Public
2244,horse,Public
2245,horse,Public
2246,deer,Public
2247,dog,Public
2248,bird,Public
2249,airplane,Public
2250,automobile,Public
2251,automobile,Public
2254,deer,Public
2257,horse,Public
2258,deer,Public
2259,airplane,Public
2260,automobile,Public
2262,dog,Public
2263,airplane,Public
2264,horse,Public
2265,airplane,Public
2266,ship,Public
2268,frog,Public
2269,automobile,Public
2270,bird,Public
2272,dog,Public
2273,ship,Public
2274,truck,Public
2276,horse,Public
2277,frog,Public
2278,airplane,Public
2279,horse,Public
2281,automobile,Public
2282,truck,Public
2284,automobile,Public
2285,ship,Public
2286,ship,Public
2287,automobile,Public
2289,frog,Public
2290,automobile,Public
2291,horse,Public
2292,bird,Public
2293,dog,Public
2294,deer,Public
2295,dog,Public
2296,frog,Public
2297,frog,Public
2298,deer,Public
2299,ship,Public
2300,frog,Public
2301,deer,Public
2302,horse,Public
2303,truck,Public
2304,truck,Public
2305,deer,Public
2306,dog,Public
2307,automobile,Public
2308,cat,Public
2310,ship,Public
2311,frog,Public
2313,cat,Public
2314,truck,Public
2315,dog,Public
2316,bird,Public
2317,dog,Public
2318,bird,Public
2319,automobile,Public
2320,horse,Public
2321,automobile,Public
2322,horse,Public
2323,airplane,Public
2324,ship,Public
2325,cat,Public
2327,cat,Public
2328,deer,Public
2330,deer,Public
2331,airplane,Public
2332,horse,Public
2333,truck,Public
2335,dog,Public
2337,frog,Public
2338,cat,Public
2339,truck,Public
2340,automobile,Public
2341,bird,Public
2342,airplane,Public
2343,airplane,Public
2345,ship,Public
2349,cat,Public
2350,bird,Public
2351,airplane,Public
2352,truck,Public
2353,truck,Public
2354,cat,Public
2355,bird,Public
2356,airplane,Public
2357,frog,Public
2358,truck,Public
2359,horse,Public
2360,cat,Public
2362,dog,Public
2363,automobile,Public
2364,deer,Public
2365,frog,Public
2366,airplane,Public
2367,horse,Public
2368,dog,Public
2369,ship,Public
2370,frog,Public
2371,horse,Public
2372,dog,Public
2373,bird,Public
2374,dog,Public
2375,dog,Public
2376,cat,Public
2377,cat,Public
2378,bird,Public
2379,bird,Public
2380,truck,Public
2381,truck,Public
2382,ship,Public
2383,ship,Public
2385,dog,Public
2386,deer,Public
2387,cat,Public
2388,bird,Public
2389,ship,Public
2390,automobile,Public
2391,automobile,Public
2392,airplane,Public
2394,bird,Public
2395,automobile,Public
2396,ship,Public
2398,horse,Public
2399,dog,Public
2400,horse,Public
2402,airplane,Public
2403,deer,Public
2404,airplane,Public
2406,horse,Public
2407,cat,Public
2409,bird,Public
2410,frog,Public
2411,dog,Public
2413,cat,Public
2414,airplane,Public
2415,cat,Public
2416,deer,Public
2417,dog,Public
2418,ship,Public
2419,deer,Public
2420,deer,Public
2421,airplane,Public
2422,airplane,Public
2423,automobile,Public
2425,frog,Public
2427,ship,Public
2429,automobile,Public
2430,airplane,Public
2431,horse,Public
2432,automobile,Public
2433,cat,Public
2435,ship,Public
2436,airplane,Public
2437,bird,Public
2438,truck,Public
2439,ship,Public
2440,frog,Public
2441,dog,Public
2442,ship,Public
2443,deer,Public
2445,deer,Public
2446,automobile,Public
2447,airplane,Public
2448,cat,Public
2449,truck,Public
2450,horse,Public
2452,airplane,Public
2453,cat,Public
2454,airplane,Public
2455,ship,Public
2456,automobile,Public
2457,automobile,Public
2458,dog,Public
2459,horse,Public
2461,airplane,Public
2462,deer,Public
2465,ship,Public
2466,deer,Public
2468,bird,Public
2469,truck,Public
2471,bird,Public
2472,ship,Public
2473,horse,Public
2474,airplane,Public
2475,horse,Public
2476,frog,Public
2477,bird,Public
2478,truck,Public
2479,airplane,Public
2480,frog,Public
2481,horse,Public
2484,ship,Public
2486,deer,Public
2487,deer,Public
2489,deer,Public
2490,ship,Public
2491,airplane,Public
2492,bird,Public
2493,horse,Public
2494,horse,Public
2495,frog,Public
2496,truck,Public
2497,automobile,Public
2498,truck,Public
2502,cat,Public
2504,frog,Public
2505,airplane,Public
2506,cat,Public
2507,truck,Public
2508,bird,Public
2510,dog,Public
2511,frog,Public
2514,airplane,Public
2515,bird,Public
2516,deer,Public
2517,dog,Public
2518,frog,Public
2519,cat,Public
2520,frog,Public
2524,ship,Public
2525,truck,Public
2526,cat,Public
2527,truck,Public
2528,cat,Public
2529,deer,Public
2530,truck,Public
2532,truck,Public
2533,dog,Public
2535,ship,Public
2536,bird,Public
2537,frog,Public
2539,bird,Public
2541,bird,Public
2542,horse,Public
2545,deer,Public
2547,bird,Public
2551,bird,Public
2554,horse,Public
2556,dog,Public
2558,bird,Public
2559,ship,Public
2560,cat,Public
2561,horse,Public
2563,cat,Public
2565,cat,Public
2566,cat,Public
2570,automobile,Public
2571,automobile,Public
2572,frog,Public
2573,truck,Public
2575,airplane,Public
2576,bird,Public
2577,deer,Public
2578,ship,Public
2579,airplane,Public
2580,dog,Public
2582,cat,Public
2584,frog,Public
2585,automobile,Public
2586,truck,Public
2587,ship,Public
2588,automobile,Public
2590,bird,Public
2591,ship,Public
2592,deer,Public
2594,ship,Public
2595,cat,Public
2598,automobile,Public
2600,ship,Public
2602,horse,Public
2603,frog,Public
2604,ship,Public
2605,dog,Public
2606,frog,Public
2607,cat,Public
2608,frog,Public
2609,horse,Public
2610,truck,Public
2613,horse,Public
2614,airplane,Public
2616,automobile,Public
2617,horse,Public
2618,airplane,Public
2619,frog,Public
2620,bird,Public
2622,dog,Public
2624,frog,Public
2625,truck,Public
2628,cat,Public
2629,automobile,Public
2630,deer,Public
2631,automobile,Public
2632,frog,Public
2633,truck,Public
2634,airplane,Public
2637,truck,Public
2639,frog,Public
2641,ship,Public
2644,ship,Public
2645,truck,Public
2646,truck,Public
2647,ship,Public
2649,cat,Public
2650,cat,Public
2651,frog,Public
2652,horse,Public
2653,airplane,Public
2654,frog,Public
2655,deer,Public
2656,truck,Public
2657,automobile,Public
2658,dog,Public
2660,airplane,Public
2661,airplane,Public
2662,automobile,Public
2663,airplane,Public
2665,truck,Public
2666,cat,Public
2667,ship,Public
2668,truck,Public
2669,cat,Public
2672,truck,Public
2673,deer,Public
2674,deer,Public
2675,frog,Public
2676,airplane,Public
2677,truck,Public
2680,ship,Public
2681,airplane,Public
2682,frog,Public
2683,bird,Public
2684,airplane,Public
2686,dog,Public
2687,dog,Public
2688,ship,Public
2689,dog,Public
2690,ship,Public
2691,frog,Public
2692,deer,Public
2693,airplane,Public
2694,bird,Public
2695,frog,Public
2698,frog,Public
2699,bird,Public
2700,cat,Public
2702,horse,Public
2703,bird,Public
2704,deer,Public
2705,bird,Public
2706,deer,Public
2708,airplane,Public
2709,bird,Public
2710,dog,Public
2711,deer,Public
2712,dog,Public
2713,deer,Public
2714,frog,Public
2715,airplane,Public
2716,horse,Public
2717,horse,Public
2718,dog,Public
2719,airplane,Public
2720,bird,Public
2721,airplane,Public
2722,ship,Public
2723,dog,Public
2724,cat,Public
2725,horse,Public
2726,deer,Public
2727,dog,Public
2728,automobile,Public
2729,truck,Public
2730,frog,Public
2731,dog,Public
2732,automobile,Public
2733,ship,Public
2734,dog,Public
2736,ship,Public
2737,dog,Public
2738,bird,Public
2739,cat,Public
2740,cat,Public
2741,ship,Public
2744,ship,Public
2745,bird,Public
2746,dog,Public
2747,horse,Public
2748,dog,Public
2749,dog,Public
2750,ship,Public
2751,horse,Public
2753,automobile,Public
2754,automobile,Public
2755,ship,Public
2756,dog,Public
2757,automobile,Public
2758,truck,Public
2760,bird,Public
2761,bird,Public
2762,truck,Public
2763,automobile,Public
2764,dog,Public
2765,bird,Public
2767,cat,Public
2768,truck,Public
2769,truck,Public
2770,automobile,Public
2771,cat,Public
2773,bird,Public
2774,airplane,Public
2775,frog,Public
2776,automobile,Public
2777,horse,Public
2779,ship,Public
2781,airplane,Public
2782,cat,Public
2783,cat,Public
2784,horse,Public
2785,bird,Public
2786,cat,Public
2787,frog,Public
2788,deer,Public
2789,dog,Public
2791,horse,Public
2792,bird,Public
2793,deer,Public
2794,truck,Public
2795,dog,Public
2796,automobile,Public
2798,ship,Public
2804,ship,Public
2805,airplane,Public
2806,ship,Public
2808,horse,Public
2809,airplane,Public
2810,cat,Public
2811,frog,Public
2812,deer,Public
2814,horse,Public
2815,horse,Public
2816,ship,Public
2818,ship,Public
2819,truck,Public
2820,ship,Public
2822,deer,Public
2823,frog,Public
2824,horse,Public
2825,airplane,Public
2827,bird,Public
2828,automobile,Public
2830,truck,Public
2831,deer,Public
2834,bird,Public
2835,horse,Public
2836,deer,Public
2837,frog,Public
2839,truck,Public
2842,automobile,Public
2843,deer,Public
2845,automobile,Public
2847,bird,Public
2848,ship,Public
2849,airplane,Public
2850,automobile,Public
2851,dog,Public
2852,automobile,Public
2854,truck,Public
2855,bird,Public
2857,deer,Public
2858,ship,Public
2859,deer,Public
2861,bird,Public
2862,airplane,Public
2863,automobile,Public
2864,airplane,Public
2865,dog,Public
2866,cat,Public
2867,frog,Public
2868,bird,Public
2870,bird,Public
2871,bird,Public
2872,frog,Public
2873,frog,Public
2874,ship,Public
2875,frog,Public
2876,bird,Public
2877,cat,Public
2878,dog,Public
2879,bird,Public
2881,truck,Public
2882,ship,Public
2884,automobile,Public
2885,dog,Public
2886,airplane,Public
2887,truck,Public
2888,automobile,Public
2889,frog,Public
2890,horse,Public
2891,truck,Public
2892,horse,Public
2895,bird,Public
2896,airplane,Public
2897,deer,Public
2898,horse,Public
2900,deer,Public
2901,deer,Public
2902,dog,Public
2903,bird,Public
2904,cat,Public
2905,deer,Public
2906,deer,Public
2907,dog,Public
2908,bird,Public
2909,truck,Public
2910,frog,Public
2911,automobile,Public
2912,deer,Public
2913,horse,Public
2914,deer,Public
2915,ship,Public
2917,dog,Public
2918,truck,Public
2921,truck,Public
2922,deer,Public
2924,ship,Public
2925,frog,Public
2926,frog,Public
2927,deer,Public
2928,bird,Public
2929,automobile,Public
2930,ship,Public
2932,cat,Public
2933,airplane,Public
2934,cat,Public
2935,ship,Public
2936,truck,Public
2937,bird,Public
2938,frog,Public
2939,bird,Public
2941,dog,Public
2942,frog,Public
2943,ship,Public
2944,deer,Public
2946,dog,Public
2947,airplane,Public
2949,bird,Public
2951,airplane,Public
2952,deer,Public
2953,ship,Public
2954,truck,Public
2956,frog,Public
2958,bird,Public
2959,automobile,Public
2960,airplane,Public
2962,truck,Public
2963,airplane,Public
2965,airplane,Public
2966,frog,Public
2967,bird,Public
2968,airplane,Public
2969,frog,Public
2970,horse,Public
2971,frog,Public
2972,bird,Public
2973,frog,Public
2974,horse,Public
2975,ship,Public
2976,bird,Public
2977,deer,Public
2978,horse,Public
2979,frog,Public
2980,ship,Public
2981,horse,Public
2982,horse,Public
2983,cat,Public
2984,bird,Public
2985,dog,Public
2986,truck,Public
2987,cat,Public
2988,ship,Public
2989,bird,Public
2991,deer,Public
2992,truck,Public
2993,frog,Public
2994,bird,Public
2996,deer,Public
2997,airplane,Public
2998,frog,Public
2999,frog,Public
3000,deer,Public
3001,cat,Public
3002,deer,Public
3003,dog,Public
3007,truck,Public
3008,truck,Public
3009,dog,Public
3010,automobile,Public
3011,frog,Public
3013,bird,Public
3014,horse,Public
3015,truck,Public
3016,dog,Public
3017,cat,Public
3018,dog,Public
3020,bird,Public
3021,automobile,Public
3023,dog,Public
3024,truck,Public
3025,airplane,Public
3026,automobile,Public
3027,cat,Public
3028,deer,Public
3029,dog,Public
3030,horse,Public
3033,truck,Public
3035,automobile,Public
3036,horse,Public
3037,deer,Public
3038,bird,Public
3039,ship,Public
3040,ship,Public
3041,dog,Public
3042,frog,Public
3043,airplane,Public
3045,deer,Public
3047,deer,Public
3048,dog,Public
3049,frog,Public
3050,airplane,Public
3051,horse,Public
3052,airplane,Public
3054,airplane,Public
3055,horse,Public
3057,ship,Public
3058,cat,Public
3059,ship,Public
3060,automobile,Public
3061,dog,Public
3062,truck,Public
3065,automobile,Public
3067,airplane,Public
3068,ship,Public
3069,bird,Public
3072,horse,Public
3073,automobile,Public
3074,airplane,Public
3075,bird,Public
3077,airplane,Public
3078,deer,Public
3079,automobile,Public
3080,truck,Public
3081,dog,Public
3082,cat,Public
3084,horse,Public
3085,cat,Public
3086,automobile,Public
3087,truck,Public
3088,cat,Public
3089,truck,Public
3090,deer,Public
3091,truck,Public
3092,frog,Public
3093,airplane,Public
3094,ship,Public
3095,ship,Public
3096,frog,Public
3097,frog,Public
3098,truck,Public
3099,frog,Public
3101,cat,Public
3102,bird,Public
3103,airplane,Public
3105,horse,Public
3106,cat,Public
3107,frog,Public
3108,dog,Public
3109,cat,Public
3110,cat,Public
3111,cat,Public
3112,frog,Public
3113,deer,Public
3114,airplane,Public
3116,ship,Public
3118,bird,Public
3119,bird,Public
3120,bird,Public
3123,frog,Public
3124,ship,Public
3125,dog,Public
3126,cat,Public
3127,truck,Public
3128,truck,Public
3129,airplane,Public
3130,truck,Public
3131,ship,Public
3132,automobile,Public
3133,dog,Public
3134,deer,Public
3135,cat,Public
3136,horse,Public
3138,truck,Public
3139,horse,Public
3141,airplane,Public
3142,deer,Public
3143,automobile,Public
3144,truck,Public
3147,horse,Public
3149,dog,Public
3150,truck,Public
3152,horse,Public
3153,dog,Public
3154,dog,Public
3156,ship,Public
3158,horse,Public
3161,ship,Public
3162,bird,Public
3163,dog,Public
3164,dog,Public
3165,bird,Public
3167,deer,Public
3168,dog,Public
3169,frog,Public
3171,ship,Public
3173,cat,Public
3174,dog,Public
3175,dog,Public
3176,truck,Public
3177,deer,Public
3178,cat,Public
3179,cat,Public
3180,truck,Public
3182,bird,Public
3184,automobile,Public
3185,airplane,Public
3186,bird,Public
3189,cat,Public
3190,deer,Public
3191,cat,Public
3192,horse,Public
3194,bird,Public
3195,cat,Public
3196,dog,Public
3197,bird,Public
3199,dog,Public
3200,truck,Public
3201,frog,Public
3203,truck,Public
3204,frog,Public
3205,airplane,Public
3206,bird,Public
3208,frog,Public
3209,horse,Public
3210,horse,Public
3211,bird,Public
3213,automobile,Public
3214,horse,Public
3215,airplane,Public
3216,ship,Public
3217,truck,Public
3219,cat,Public
3221,cat,Public
3222,dog,Public
3223,cat,Public
3224,frog,Public
3225,airplane,Public
3227,bird,Public
3228,frog,Public
3229,truck,Public
3230,dog,Public
3231,automobile,Public
3232,automobile,Public
3233,truck,Public
3234,automobile,Public
3240,truck,Public
3241,ship,Public
3243,cat,Public
3244,frog,Public
3245,ship,Public
3246,bird,Public
3247,airplane,Public
3248,truck,Public
3249,cat,Public
3251,ship,Public
3252,horse,Public
3253,deer,Public
3256,horse,Public
3257,truck,Public
3259,ship,Public
3260,bird,Public
3262,horse,Public
3264,airplane,Public
3266,dog,Public
3267,frog,Public
3268,truck,Public
3272,dog,Public
3275,bird,Public
3277,truck,Public
3278,airplane,Public
3279,dog,Public
3282,bird,Public
3283,dog,Public
3284,deer,Public
3285,horse,Public
3286,automobile,Public
3287,cat,Public
3288,cat,Public
3290,cat,Public
3291,frog,Public
3292,bird,Public
3293,airplane,Public
3294,dog,Public
3295,ship,Public
3296,airplane,Public
3298,bird,Public
3300,bird,Public
3301,deer,Public
3303,cat,Public
3305,airplane,Public
3306,ship,Public
3307,deer,Public
3308,frog,Public
3310,bird,Public
3313,truck,Public
3315,deer,Public
3317,truck,Public
3318,horse,Public
3319,airplane,Public
3320,ship,Public
3322,bird,Public
3324,frog,Public
3325,ship,Public
3328,automobile,Public
3329,cat,Public
3330,airplane,Public
3331,ship,Public
3332,bird,Public
3333,airplane,Public
3334,ship,Public
3335,airplane,Public
